Step,NodeId
682,7290
683,7292
684,7294
685,7296
686,7298
687,7300
688,7302
689,7304
690,7306
691,7308
692,7310
693,7312
694,7314
695,7316
696,7318
697,7320
698,7322
699,7324
700,7326
701,7328
702,7330
703,7332
704,7334
705,7336
706,7338
707,7340
708,7342
709,7344
710,7346
711,7348
712,7350
713,7352
714,7354
715,7356
716,7358
717,7360
718,7362
719,7364
720,7366
721,7368
722,7370
723,7372
724,7374
725,7376
726,7378
727,7380
728,7382
729,7384
730,7386
731,7388
732,7390
733,7392
734,7394
735,7396
736,7398
737,7400
738,7402
739,7404
740,7406
741,7408
742,7410
743,7412
744,7414
745,7416
746,7418
747,7420
748,7422
749,7424
750,7426
751,7428
752,7430
753,7432
754,7434
755,7436
756,7438
757,7440
758,7442
759,7444
760,7446
761,7448
762,7450
763,7452
764,7454
765,7456
766,7458
767,7460
768,7462
769,7464
770,7466
771,7468
772,7470
773,7472
774,7474
775,7476
776,7478
777,7480
778,7482
779,7484
780,7486
781,7488
782,7490
783,7492
784,7494
785,7496
786,7498
787,7500
788,7502
789,7504
790,7506
791,7508
792,7510
793,7512
794,7514
795,7516
796,7518
797,7520
798,7522
799,7524
800,7526
801,7528
802,7530
803,7532
804,7534
805,7536
806,7538
807,7540
808,7542
809,7544
810,7546
811,7548
812,7550
813,7552
814,7554
815,7556
816,7558
817,7560
818,7562
819,7564
820,7566
821,7568
822,7570
823,7572
824,7574
825,7576
826,7578
827,7580
828,7582
829,7584
830,7586
831,7588
832,7590
833,7592
834,7594
835,7596
836,7598
837,7600
838,7602
839,7604
840,7606
841,7608
842,7610
843,7612
844,7614
845,7616
846,7618
847,7620
848,7622
849,7624
850,7626
851,7628
852,7630
853,7632
854,7634
855,7636
856,7638
857,7640
858,7642
859,7644
860,7646
861,7648
862,7650
863,7652
864,7654
865,7656
866,7658
867,7660
868,7662
869,7664
870,7666
871,7668
872,7670
873,7672
874,7674
875,7676
876,7678
877,7680
878,7682
879,7684
880,7686
881,7688
882,7690
883,7692
884,7694
885,7696
886,7698
887,7700
888,7702
889,7704
890,7706
891,7708
892,7710
893,7712
894,7714
895,7716
896,7718
897,7720
898,7722
899,7724
900,7726
901,7728
902,7730
903,7732
904,7734
905,7736
906,7738
907,7740
908,7742
909,7744
910,7746
911,7748
912,7750
913,7752
914,7754
915,7756
916,7758
917,7760
918,7762
919,7764
920,7766
921,7768
922,7770
923,7772
924,7774
925,7776
926,7778
927,7780
928,7782
929,7784
930,7786
931,7788
932,7790
933,7792
934,7794
935,7796
936,7798
937,7800
938,7802
939,7804
940,7806
941,7808
942,7810
943,7812
944,7814
945,7816
946,7818
947,7820
948,7822
949,7824
950,7826
951,7828
952,7830
953,7832
954,7834
955,7836
956,7838
957,7840
958,7842
959,7844
960,7846
961,7848
962,7850
963,7852
964,7854
965,7856
966,7858
967,7860
968,7862
969,7864
970,7866
971,7868
972,7870
973,7872
974,7874
975,7876
976,7878
977,7880
978,7882
979,7884
980,7886
981,7888
982,7890
983,7892
984,7894
985,7896
986,7898
987,7900
988,7902
989,7904
990,7906
991,7908
992,7910
993,7912
994,7914
995,7916
996,7918
997,7920
998,7922
999,7924
1000,7926
1001,7928
1002,7930
1003,7932
1004,7934
1005,7936
1006,7938
1007,7940
1008,7942
1009,7944
1010,7946
1011,7948
1012,7950
1013,7952
1014,7954
1015,7956
1016,7958
1017,7960
1018,7962
1019,7964
1020,7966
1021,7968
1022,7970
1023,7972
1024,7974
1025,4076
1026,4078
1027,4080
1028,4082
1029,4084
1030,4116
1031,4141
1032,4150
1033,4153
1034,4155
1035,4157
1036,4159
1037,4161
1038,4163
1039,4165
1040,4167
1041,4199
1042,4224
1043,4233
1044,4236
1045,4238
1046,4240
1047,4242
1048,4244
1049,4246
1050,4248
1051,4250
1052,4282
1053,4307
1054,4316
1055,4319
1056,4321
1057,4323
1058,4325
1059,4327
1060,4329
1061,4331
1062,4333
1063,4365
1064,4390
1065,4399
1066,4402
1067,4404
1068,4406
1069,4408
1070,4410
1071,4412
1072,4414
1073,4416
1074,4448
1075,4473
1076,4482
1077,4485
1078,4487
1079,4489
1080,4491
1081,4493
1082,4495
1083,4497
1084,4499
1085,4531
1086,4556
1087,4565
1088,4568
1089,4570
1090,4572
1091,4574
1092,4576
1093,4578
1094,4580
1095,4582
1096,4614
1097,24
1098,33
1099,77
1100,86
1101,126
1102,135
1103,175
1104,184
1105,224
1106,233
1107,273
1108,282
1109,322
1110,331
1111,371
1112,380
1113,420
1114,429
1115,497
1116,506
1117,570
1118,579
1119,643
1120,652
1121,716
1122,725
1123,789
1124,798
1125,862
1126,871
1127,935
1128,944
1129,1012
1130,1021
1131,1089
1132,1098
1133,1162
1134,1171
1135,1235
1136,1244
1137,1308
1138,1317
1139,1381
1140,1390
1141,1454
1142,1463
1143,1527
1144,1536
1145,1604
1146,1613
1147,1681
1148,1690
1149,1754
1150,1763
1151,1827
1152,7976
1153,7978
1154,7980
1155,7982
1156,7984
1157,7986
1158,7988
1159,7990
1160,7992
1161,7994
1162,7996
1163,7998
1164,8000
1165,8002
1166,8004
1167,8006
1168,8008
1169,8010
1170,8012
1171,8014
1172,8016
1173,8018
1174,8020
1175,8022
1176,8024
1177,8026
1178,8028
1179,8030
1180,8032
1181,8034
1182,8036
1183,8038
1184,8040
1185,8042
1186,8044
1187,8046
1188,8048
1189,8050
1190,8052
1191,8054
1192,8056
1193,8058
1194,8060
1195,8062
1196,8064
1197,8066
1198,8068
1199,8070
1200,8072
1201,8074
1202,8076
1203,8078
1204,8080
1205,8082
1206,8084
1207,8086
1208,8088
1209,8090
1210,8092
1211,8094
1212,8096
1213,8098
1214,8100
1215,8102
1216,8104
1217,8106
1218,8108
1219,8110
1220,8112
1221,8114
1222,8116
1223,8118
1224,8120
1225,8122
1226,8124
1227,8126
1228,8128
1229,8130
1230,8132
1231,8134
1232,8136
1233,8138
1234,8140
1235,8142
1236,8144
1237,8146
1238,8148
1239,8150
1240,8152
1241,8154
1242,8156
1243,8158
1244,8160
1245,8162
1246,8164
1247,8166
1248,8168
1249,8170
1250,8172
1251,8174
1252,8176
1253,8178
1254,8180
1255,8182
1256,8184
1257,8186
1258,8188
1259,8190
1260,8192
1261,8194
1262,8196
1263,8198
1264,8200
1265,8202
1266,8204
1267,8206
1268,8208
1269,8210
1270,8212
1271,8214
1272,8216
1273,8218
1274,8220
1275,8222
1276,8224
1277,8226
1278,8228
1279,1836
1280,1900
1281,1909
1282,1973
1283,1982
1284,2046
1285,2055
1286,2119
1287,2128
1288,2196
1289,2205
1290,2273
1291,2282
1292,2346
1293,2355
1294,2419
1295,2428
1296,2492
1297,2501
1298,2565
1299,2574
1300,2638
1301,2647
1302,2711
1303,2720
1304,2788
1305,2797
1306,2865
1307,2874
1308,2938
1309,2947
1310,3011
1311,3020
1312,3084
1313,3093
1314,3157
1315,3166
1316,3230
1317,3239
1318,3303
1319,3312
1320,3380
1321,3389
1322,3457
1323,3466
1324,3530
1325,3539
1326,3603
1327,3612
1328,3676
1329,3685
1330,3749
1331,3758
1332,3822
1333,3831
1334,3895
1335,3904
1336,3972
1337,3981
1338,4059
1339,4068
1340,4142
1341,4151
1342,4225
1343,8230
1344,8232
1345,8234
1346,8236
1347,8238
1348,8240
1349,8242
1350,8244
1351,8246
1352,8248
1353,8250
1354,8252
1355,8254
1356,8256
1357,8258
1358,8260
1359,8262
1360,8264
1361,8266
1362,8268
1363,8270
1364,8272
1365,8274
1366,8276
1367,8278
1368,8280
1369,8282
1370,8284
1371,8286
1372,8288
1373,8290
1374,8292
1375,8294
1376,8296
1377,8298
1378,8300
1379,8302
1380,8304
1381,8306
1382,8308
1383,8310
1384,8312
1385,8314
1386,8316
1387,8318
1388,8320
1389,8322
1390,8324
1391,8326
1392,8328
1393,8330
1394,8332
1395,8334
1396,8336
1397,8338
1398,8340
1399,8342
1400,8344
1401,8346
1402,8348
1403,8350
1404,8352
1405,8354
1406,8356
1407,4234
1408,4308
1409,4317
1410,4391
1411,4400
1412,4474
1413,4483
1414,4557
1415,4566
1416,5
1417,6
1418,8358
1419,14
1420,8360
1421,15
1422,19
1423,20
1424,26
1425,28
1426,30
1427,8362
1428,40
1429,8364
1430,41
1431,8366
1432,48
1433,8368
1434,49
1435,53
1436,8370
1437,8372
1438,8374
1439,8376
1440,8378
1441,8380
1442,8382
1443,8384
1444,8386
1445,8388
1446,8390
1447,8392
1448,8394
1449,8396
1450,8398
1451,55
1452,8400
1453,60
1454,8402
1455,61
1456,8404
1457,67
1458,8406
1459,68
1460,72
1461,73
1462,79
1463,81
1464,83
1465,8408
1466,91
1467,8410
1468,92
1469,8412
1470,97
1471,8414
1472,98
1473,102
1474,8416
1475,104
1476,8418
1477,109
1478,8420
1479,110
1480,8422
1481,116
1482,8424
1483,117
1484,8426
1485,121
1486,8428
1487,122
1488,8430
1489,128
1490,8432
1491,130
1492,8434
1493,132
1494,8436
1495,140
1496,8438
1497,141
1498,8440
1499,146
1500,8442
1501,147
1502,8444
1503,151
1504,8446
1505,153
1506,8448
1507,158
1508,8450
1509,159
1510,8452
1511,165
1512,8454
1513,166
1514,8456
1515,170
1516,8458
1517,171
1518,8460
1519,177
1520,8462
1521,179
1522,8464
1523,181
1524,8466
1525,189
1526,8468
1527,190
1528,8470
1529,195
1530,8472
1531,196
1532,8474
1533,200
1534,8476
1535,202
1536,8478
1537,207
1538,8480
1539,208
1540,8482
1541,214
1542,8484
1543,215
1544,8486
1545,219
1546,8488
1547,220
1548,8490
1549,226
1550,8492
1551,228
1552,8494
1553,230
1554,8496
1555,238
1556,8498
1557,239
1558,8500
1559,244
1560,8502
1561,245
1562,8504
1563,249
1564,8506
1565,251
1566,8508
1567,256
1568,8510
1569,257
1570,8512
1571,263
1572,8514
1573,264
1574,8516
1575,268
1576,8518
1577,269
1578,8520
1579,275
1580,8522
1581,277
1582,8524
1583,279
1584,8526
1585,287
1586,8528
1587,288
1588,8530
1589,293
1590,8532
1591,294
1592,8534
1593,298
1594,8536
1595,300
1596,8538
1597,305
1598,8540
1599,306
1600,8542
1601,312
1602,8544
1603,313
1604,8546
1605,317
1606,8548
1607,318
1608,8550
1609,324
1610,8552
1611,326
1612,8554
1613,328
1614,8556
1615,336
1616,8558
1617,337
1618,8560
1619,342
1620,8562
1621,343
1622,8564
1623,347
1624,8566
1625,349
1626,8568
1627,354
1628,8570
1629,355
1630,8572
1631,361
1632,8574
1633,362
1634,8576
1635,366
1636,8578
1637,367
1638,8580
1639,373
1640,8582
1641,375
1642,8584
1643,377
1644,8586
1645,385
1646,8588
1647,386
1648,8590
1649,391
1650,8592
1651,392
1652,8594
1653,396
1654,8596
1655,398
1656,8598
1657,403
1658,8600
1659,404
1660,8602
1661,410
1662,8604
1663,411
1664,8606
1665,415
1666,8608
1667,416
1668,8610
1669,422
1670,8612
1671,424
1672,8614
1673,426
1674,8616
1675,452
1676,8618
1677,453
1678,8620
1679,460
1680,8622
1681,461
1682,8624
1683,465
1684,8626
1685,466
1686,8628
1687,469
1688,8630
1689,470
1690,8632
1691,473
1692,8634
1693,475
1694,8636
1695,477
1696,8638
1697,479
1698,8640
1699,482
1700,8642
1701,483
1702,8644
1703,487
1704,8646
1705,488
1706,8648
1707,492
1708,8650
1709,493
1710,8652
1711,499
1712,8654
1713,501
1714,8656
1715,503
1716,8658
1717,527
1718,8660
1719,528
1720,8662
1721,533
1722,8664
1723,534
1724,8666
1725,538
1726,8668
1727,539
1728,8670
1729,542
1730,8672
1731,543
1732,8674
1733,546
1734,8676
1735,548
1736,8678
1737,550
1738,8680
1739,552
1740,8682
1741,555
1742,8684
1743,556
1744,8686
1745,560
1746,8688
1747,561
1748,8690
1749,565
1750,8692
1751,566
1752,8694
1753,572
1754,8696
1755,574
1756,8698
1757,576
1758,8700
1759,600
1760,8702
1761,601
1762,8704
1763,606
1764,8706
1765,607
1766,8708
1767,611
1768,8710
1769,612
1770,8712
1771,615
1772,8714
1773,616
1774,8716
1775,619
1776,8718
1777,621
1778,8720
1779,623
1780,8722
1781,625
1782,8724
1783,628
1784,8726
1785,629
1786,8728
1787,633
1788,8730
1789,634
1790,8732
1791,638
1792,8734
1793,639
1794,8736
1795,645
1796,8738
1797,647
1798,8740
1799,649
1800,8742
1801,673
1802,8744
1803,674
1804,8746
1805,679
1806,8748
1807,680
1808,8750
1809,684
1810,8752
1811,685
1812,8754
1813,688
1814,8756
1815,689
1816,8758
1817,692
1818,8760
1819,694
1820,8762
1821,696
1822,8764
1823,698
1824,8766
1825,701
1826,8768
1827,702
1828,8770
1829,706
1830,8772
1831,707
1832,8774
1833,711
1834,8776
1835,712
1836,8778
1837,718
1838,8780
1839,720
1840,8782
1841,722
1842,8784
1843,746
1844,8786
1845,747
1846,8788
1847,752
1848,8790
1849,753
1850,8792
1851,757
1852,8794
1853,758
1854,8796
1855,761
1856,8798
1857,762
1858,8800
1859,765
1860,8802
1861,767
1862,8804
1863,769
1864,8806
1865,771
1866,8808
1867,774
1868,8810
1869,775
1870,8812
1871,779
1872,8814
1873,780
1874,8816
1875,784
1876,8818
1877,785
1878,8820
1879,791
1880,8822
1881,793
1882,8824
1883,795
1884,8826
1885,819
1886,8828
1887,820
1888,8830
1889,825
1890,8832
1891,826
1892,8834
1893,830
1894,8836
1895,831
1896,8838
1897,834
1898,8840
1899,835
1900,8842
1901,838
1902,8844
1903,840
1904,8846
1905,842
1906,8848
1907,844
1908,8850
1909,847
1910,8852
1911,848
1912,8854
1913,852
1914,8856
1915,853
1916,8858
1917,857
1918,8860
1919,858
1920,8862
1921,864
1922,8864
1923,866
1924,8866
1925,868
1926,8868
1927,892
1928,8870
1929,893
1930,8872
1931,898
1932,8874
1933,899
1934,8876
1935,903
1936,8878
1937,904
1938,8880
1939,907
1940,8882
1941,908
1942,8884
1943,911
1944,8886
1945,913
1946,8888
1947,915
1948,8890
1949,917
1950,8892
1951,920
1952,8894
1953,921
1954,8896
1955,925
1956,8898
1957,926
1958,8900
1959,930
1960,8902
1961,931
1962,8904
1963,937
1964,8906
1965,939
1966,8908
1967,941
1968,8910
1969,965
1970,8912
1971,966
1972,8914
1973,971
1974,8916
1975,972
1976,8918
1977,976
1978,8920
1979,977
1980,8922
1981,980
1982,8924
1983,981
1984,8926
1985,984
1986,8928
1987,986
1988,8930
1989,988
1990,8932
1991,990
1992,8934
1993,995
1994,8936
1995,996
1996,8938
1997,1002
1998,8940
1999,1003
2000,8942
2001,1007
2002,8944
2003,1008
2004,8946
2005,1014
2006,8948
2007,1016
2008,8950
2009,1018
2010,8952
2011,1044
2012,8954
2013,1045
2014,8956
2015,1052
2016,8958
2017,1053
2018,8960
2019,1057
2020,8962
2021,1058
2022,8964
2023,1061
2024,8966
2025,1062
2026,8968
2027,1065
2028,8970
2029,1067
2030,8972
2031,1069
2032,8974
2033,1071
2034,8976
2035,1074
2036,8978
2037,1075
2038,8980
2039,1079
2040,8982
2041,1080
2042,8984
2043,1084
2044,8986
2045,1085
2046,8988
2047,1091
2048,8990
2049,1093
2050,8992
2051,1095
2052,8994
2053,1119
2054,8996
2055,1120
2056,8998
2057,1125
2058,9000
2059,1126
2060,9002
2061,1130
2062,9004
2063,1131
2064,9006
2065,1134
2066,9008
2067,1135
2068,9010
2069,1138
2070,9012
2071,1140
2072,9014
2073,1142
2074,9016
2075,1144
2076,9018
2077,1147
2078,9020
2079,1148
2080,9022
2081,1152
2082,9024
2083,1153
2084,9026
2085,1157
2086,9028
2087,1158
2088,9030
2089,1164
2090,9032
2091,1166
2092,9034
2093,1168
2094,9036
2095,1192
2096,9038
2097,1193
2098,9040
2099,1198
2100,9042
2101,1199
2102,9044
2103,1203
2104,9046
2105,1204
2106,9048
2107,1207
2108,9050
2109,1208
2110,9052
2111,1211
2112,9054
2113,1213
2114,9056
2115,1215
2116,9058
2117,1217
2118,9060
2119,1220
2120,9062
2121,1221
2122,9064
2123,1225
2124,9066
2125,1226
2126,9068
2127,1230
2128,9070
2129,1231
2130,9072
2131,1237
2132,9074
2133,1239
2134,9076
2135,1241
2136,9078
2137,1265
2138,9080
2139,1266
2140,9082
2141,1271
2142,9084
2143,1272
2144,9086
2145,1276
2146,9088
2147,1277
2148,9090
2149,1280
2150,9092
2151,1281
2152,9094
2153,1284
2154,9096
2155,1286
2156,9098
2157,1288
2158,9100
2159,1290
2160,9102
2161,1293
2162,9104
2163,1294
2164,9106
2165,1298
2166,9108
2167,1299
2168,9110
2169,1303
2170,9112
2171,1304
2172,9114
2173,1310
2174,9116
2175,1312
2176,9118
2177,1314
2178,9120
2179,1338
2180,9122
2181,1339
2182,9124
2183,1344
2184,9126
2185,1345
2186,9128
2187,1349
2188,9130
2189,1350
2190,9132
2191,1353
2192,9134
2193,1354
2194,9136
2195,1357
2196,9138
2197,1359
2198,9140
2199,1361
2200,9142
2201,1363
2202,9144
2203,1366
2204,9146
2205,1367
2206,9148
2207,1371
2208,9150
2209,1372
2210,9152
2211,1376
2212,9154
2213,1377
2214,9156
2215,1383
2216,9158
2217,1385
2218,9160
2219,1387
2220,9162
2221,1411
2222,9164
2223,1412
2224,9166
2225,1417
2226,9168
2227,1418
2228,9170
2229,1422
2230,9172
2231,1423
2232,9174
2233,1426
2234,9176
2235,1427
2236,9178
2237,1430
2238,9180
2239,1432
2240,9182
2241,1434
2242,9184
2243,1436
2244,9186
2245,1439
2246,9188
2247,1440
2248,9190
2249,1444
2250,9192
2251,1445
2252,9194
2253,1449
2254,9196
2255,1450
2256,9198
2257,1456
2258,9200
2259,1458
2260,9202
2261,1460
2262,9204
2263,1484
2264,9206
2265,1485
2266,9208
2267,1490
2268,9210
2269,1491
2270,9212
2271,1495
2272,9214
2273,1496
2274,9216
2275,1499
2276,9218
2277,1500
2278,9220
2279,1503
2280,9222
2281,1505
2282,9224
2283,1507
2284,9226
2285,1509
2286,9228
2287,1512
2288,9230
2289,1513
2290,9232
2291,1517
2292,9234
2293,1518
2294,9236
2295,1522
2296,9238
2297,1523
2298,9240
2299,1529
2300,9242
2301,1531
2302,9244
2303,1533
2304,9246
2305,1557
2306,9248
2307,1558
2308,9250
2309,1563
2310,9252
2311,1564
2312,9254
2313,1568
2314,9256
2315,1569
2316,9258
2317,1572
2318,9260
2319,1573
2320,9262
2321,1576
2322,9264
2323,1578
2324,9266
2325,1580
2326,9268
2327,1582
2328,9270
2329,1587
2330,9272
2331,1588
2332,9274
2333,1594
2334,9276
2335,1595
2336,9278
2337,1599
2338,9280
2339,1600
2340,9282
2341,1606
2342,9284
2343,1608
2344,9286
2345,1610
2346,9288
2347,1636
2348,9290
2349,1637
2350,9292
2351,1644
2352,9294
2353,1645
2354,9296
2355,1649
2356,9298
2357,1650
2358,9300
2359,1653
2360,9302
2361,1654
2362,9304
2363,1657
2364,9306
2365,1659
2366,9308
2367,1661
2368,9310
2369,1663
2370,9312
2371,1666
2372,9314
2373,1667
2374,9316
2375,1671
2376,9318
2377,1672
2378,9320
2379,1676
2380,9322
2381,1677
2382,9324
2383,1683
2384,9326
2385,1685
2386,9328
2387,1687
2388,9330
2389,1711
2390,9332
2391,1712
2392,9334
2393,1717
2394,9336
2395,1718
2396,9338
2397,1722
2398,9340
2399,1723
2400,9342
2401,1726
2402,9344
2403,1727
2404,9346
2405,1730
2406,9348
2407,1732
2408,9350
2409,1734
2410,9352
2411,1736
2412,9354
2413,1739
2414,9356
2415,1740
2416,9358
2417,1744
2418,9360
2419,1745
2420,9362
2421,1749
2422,9364
2423,1750
2424,9366
2425,1756
2426,9368
2427,1758
2428,9370
2429,1760
2430,9372
2431,1784
2432,9374
2433,1785
2434,9376
2435,1790
2436,9378
2437,1791
2438,9380
2439,1795
2440,9382
2441,1796
2442,9384
2443,1799
2444,9386
2445,1800
2446,9388
2447,1803
2448,9390
2449,1805
2450,9392
2451,1807
2452,9394
2453,1809
2454,9396
2455,1812
2456,9398
2457,1813
2458,9400
2459,1817
2460,9402
2461,1818
2462,9404
2463,1822
2464,9406
2465,1823
2466,9408
2467,1829
2468,9410
2469,1831
2470,9412
2471,1833
2472,9414
2473,1857
2474,9416
2475,1858
2476,9418
2477,1863
2478,9420
2479,1864
2480,9422
2481,1868
2482,9424
2483,1869
2484,9426
2485,1872
2486,9428
2487,1873
2488,9430
2489,1876
2490,9432
2491,1878
2492,9434
2493,1880
2494,9436
2495,1882
2496,9438
2497,1885
2498,9440
2499,1886
2500,9442
2501,1890
2502,9444
2503,1891
2504,9446
2505,1895
2506,9448
2507,1896
2508,9450
2509,1902
2510,9452
2511,1904
2512,9454
2513,1906
2514,9456
2515,1930
2516,9458
2517,1931
2518,9460
2519,1936
2520,9462
2521,1937
2522,9464
2523,1941
2524,9466
2525,1942
2526,9468
2527,1945
2528,9470
2529,1946
2530,9472
2531,1949
2532,9474
2533,1951
2534,9476
2535,1953
2536,9478
2537,1955
2538,9480
2539,1958
2540,9482
2541,1959
2542,9484
2543,1963
2544,9486
2545,1964
2546,9488
2547,1968
2548,9490
2549,1969
2550,9492
2551,1975
2552,9494
2553,1977
2554,9496
2555,1979
2556,9498
2557,2003
2558,9500
2559,2004
2560,9502
2561,2009
2562,9504
2563,2010
2564,9506
2565,2014
2566,9508
