Step,NodeId
386,1136
387,2704
388,1142
389,2706
390,1148
391,2708
392,1154
393,689
394,691
395,693
396,695
397,777
398,783
399,789
400,795
401,801
402,807
403,813
404,819
405,825
406,831
407,837
408,843
409,849
410,855
411,861
412,867
413,778
414,779
415,781
416,2125
417,784
418,785
419,787
420,2128
421,790
422,791
423,793
424,2131
425,796
426,797
427,799
428,2134
429,802
430,803
431,805
432,2137
433,808
434,809
435,811
436,2140
437,814
438,815
439,817
440,2143
441,820
442,821
443,823
444,2146
445,826
446,827
447,829
448,2149
449,832
450,833
451,835
452,2152
453,838
454,839
455,841
456,2155
457,844
458,845
459,847
460,2158
461,850
462,851
463,853
464,2161
465,856
466,857
467,859
468,2164
469,862
470,863
471,865
472,2167
473,868
474,869
475,871
476,2170
477,1062
478,1063
479,1065
480,2261
481,1068
482,1069
483,1071
484,2264
485,1074
486,1075
487,1077
488,2267
489,1080
490,1081
491,1083
492,2270
493,1086
494,1087
495,1089
496,2273
497,1092
498,1093
499,1095
500,2276
501,1098
502,1099
503,1101
504,2279
505,1104
506,1105
507,1107
508,2282
509,1110
510,1111
511,1113
512,2285
513,1116
514,1117
515,1119
516,2288
517,1122
518,1123
519,1125
520,2291
521,1128
522,1129
523,1131
524,2294
525,1134
526,1135
527,1137
528,2297
529,1140
530,1141
531,1143
532,2300
533,1146
534,1147
535,1149
536,2303
537,1152
538,1153
539,1155
540,2306
541,2710
542,2712
543,2714
544,2716
545,2718
546,2720
547,2722
548,75
549,102
550,2724
551,105
552,2726
553,108
554,2728
555,111
556,2730
557,126
558,2732
559,129
560,2734
561,132
562,2736
563,135
564,2738
565,150
566,2740
567,153
568,2742
569,156
570,2744
571,159
572,2746
573,174
574,2748
575,177
576,2750
577,180
578,2752
579,183
580,2754
581,198
582,2756
583,201
584,2758
585,204
586,2760
587,207
588,2762
589,222
590,2764
591,225
592,2766
593,228
594,2768
595,231
596,2770
597,246
598,2772
599,249
600,2774
601,252
602,2776
603,255
604,2778
605,489
606,2780
607,492
608,2782
609,495
610,2784
611,498
612,2786
613,501
614,2788
615,504
616,2790
617,507
618,2792
619,510
620,2794
621,553
622,2796
623,556
624,2798
625,559
626,2800
627,562
628,2802
629,565
630,2804
631,568
632,2806
633,571
634,2808
635,574
636,2810
637,577
638,2812
639,580
640,2814
641,583
642,2816
643,586
644,2818
645,589
646,2820
647,592
648,2822
649,595
650,2824
651,598
652,2826
653,641
654,2828
655,644
656,2830
657,647
658,2832
659,650
660,2834
661,653
662,2836
663,656
664,2838
665,659
666,2840
667,662
668,2842
669,665
670,2844
671,668
672,2846
673,671
674,2848
675,674
676,2850
677,677
678,2852
679,680
680,2854
681,683
682,2856
683,686
684,2858
685,729
686,2860
687,732
688,2862
689,735
690,2864
691,738
692,2866
693,741
694,2868
695,744
696,2870
697,747
698,2872
699,750
700,2874
701,753
702,2876
703,756
704,2878
705,759
706,2880
707,762
708,2882
709,765
710,2884
711,768
712,2886
713,771
714,2888
715,774
716,2890
717,925
718,2892
719,928
720,2894
721,931
722,2896
723,934
724,2898
725,937
726,2900
727,940
728,2902
729,943
730,2904
731,946
732,2906
733,949
734,2908
735,952
736,2910
737,955
738,2912
739,958
740,2914
741,961
742,2916
743,964
744,2918
745,967
746,2920
747,970
748,2922
749,1013
750,2924
751,1016
752,2926
753,1019
754,2928
755,1022
756,2930
757,1025
758,2932
759,1028
760,2934
761,1031
762,2936
763,1034
764,2938
765,1037
766,2940
767,1040
768,2942
769,1043
770,2944
771,1046
772,2946
773,1049
774,2948
775,1052
776,2950
777,1055
778,2952
779,1058
780,2954
781,1193
782,2956
783,1196
784,2958
785,1199
786,2960
787,1202
788,2962
789,1205
790,2964
791,1208
792,2966
793,1211
794,2968
795,1214
796,2970
797,1257
798,2972
799,1260
800,2974
801,1263
802,2976
803,1266
804,2978
805,1269
806,2980
807,1272
808,2982
809,1275
810,2984
811,1278
812,2986
813,1281
814,2988
815,1284
816,2990
817,1287
818,2992
819,1290
820,2994
821,1293
822,2996
823,1296
824,2998
825,1299
826,3000
827,1302
828,3002
829,1345
830,3004
831,1348
832,3006
833,1351
834,3008
835,1354
836,3010
837,1357
838,3012
839,1360
840,3014
841,1363
842,3016
843,1366
844,3018
845,1369
846,3020
847,1372
848,3022
849,1375
850,3024
851,1378
852,3026
853,1381
854,3028
855,1384
856,3030
857,1387
858,3032
859,1390
860,3034
861,1433
862,3036
863,1436
864,3038
865,1439
866,3040
867,1442
868,3042
869,1445
870,3044
871,1448
872,3046
873,1451
874,3048
875,1454
876,3050
877,1457
878,3052
879,1460
880,3054
881,1463
882,3056
883,1466
884,3058
885,1469
886,3060
887,1472
888,3062
889,1475
890,3064
891,1478
892,3066
893,1521
894,3068
895,1524
896,3070
897,1527
898,3072
899,1530
900,3074
901,1533
902,3076
903,1536
904,3078
905,1539
906,3080
907,1542
908,3082
909,1545
910,3084
911,1548
912,3086
913,1551
914,3088
915,1554
916,3090
917,1557
918,3092
919,1560
920,3094
921,1563
922,3096
923,1566
924,3098
925,1609
926,3100
927,1612
928,3102
929,1615
930,3104
931,1618
932,3106
933,1621
934,3108
935,1624
936,3110
937,1627
938,3112
939,1630
940,3114
941,1633
942,3116
943,1636
944,3118
945,1639
946,3120
947,1642
948,3122
949,1645
950,3124
951,1648
952,3126
953,1651
954,3128
955,1654
956,3130
957,1697
958,3132
959,1700
960,3134
961,1703
962,3136
963,1706
964,3138
965,1709
966,3140
967,1712
968,3142
969,1715
970,3144
971,1718
972,3146
973,1721
974,3148
975,1724
976,3150
977,1727
978,3152
979,1730
980,3154
981,1733
982,3156
983,1736
984,3158
985,1739
986,3160
987,1742
988,162
989,164
990,187
991,189
992,211
993,213
994,3162
995,270
996,3164
997,3166
998,276
999,3168
1000,279
1001,465
1002,467
1003,469
1004,471
1005,513
1006,515
1007,517
1008,519
1009,602
1010,604
1011,606
1012,608
1013,690
1014,692
1015,694
1016,696
1017,885
1018,887
1019,889
1020,891
1021,68
1022,69
1023,73
1024,1784
1025,70
1026,71
1027,76
1028,1785
1029,94
1030,95
1031,103
1032,1798
1033,96
1034,97
1035,106
1036,1799
1037,98
1038,99
1039,109
1040,1800
1041,100
1042,101
1043,112
1044,1801
1045,118
1046,119
1047,127
1048,1810
1049,120
1050,121
1051,130
1052,1811
1053,122
1054,123
1055,133
1056,1812
1057,124
1058,125
1059,136
1060,1813
1061,142
1062,143
1063,151
1064,1822
1065,144
1066,145
1067,154
1068,1823
1069,146
1070,147
1071,157
1072,1824
1073,148
1074,149
1075,160
1076,1825
1077,166
1078,167
1079,175
1080,1834
1081,168
1082,169
1083,178
1084,1835
1085,170
1086,171
1087,181
1088,1836
1089,172
1090,173
1091,184
1092,1837
1093,190
1094,191
1095,199
1096,1846
1097,192
1098,193
1099,202
1100,1847
1101,194
1102,195
1103,205
1104,1848
1105,196
1106,197
1107,208
1108,1849
1109,214
1110,215
1111,223
1112,1858
1113,216
1114,217
1115,226
1116,1859
1117,218
1118,219
1119,229
1120,1860
1121,220
1122,221
1123,232
1124,1861
1125,238
1126,239
1127,247
1128,1870
1129,240
1130,241
1131,250
1132,1871
1133,242
1134,243
1135,253
1136,1872
1137,244
1138,245
1139,256
1140,1873
1141,473
1142,474
1143,490
1144,1988
1145,475
1146,476
1147,493
1148,1989
1149,477
1150,478
1151,496
1152,1990
1153,479
1154,480
1155,499
1156,1991
1157,481
1158,482
1159,502
1160,1992
1161,483
1162,484
1163,505
1164,1993
1165,485
1166,486
1167,508
1168,1994
1169,487
1170,488
1171,511
1172,1995
1173,521
1174,522
1175,554
1176,2012
1177,523
1178,524
1179,557
1180,2013
1181,525
1182,526
1183,560
1184,2014
1185,527
1186,528
1187,563
1188,2015
1189,529
1190,530
1191,566
1192,2016
1193,531
1194,532
1195,569
1196,2017
1197,533
1198,534
1199,572
1200,2018
1201,535
1202,536
1203,575
1204,2019
1205,537
1206,538
1207,578
1208,2020
1209,539
1210,540
1211,581
1212,2021
1213,541
1214,542
1215,584
1216,2022
1217,543
1218,544
1219,587
1220,2023
1221,545
1222,546
1223,590
1224,2024
1225,547
1226,548
1227,593
1228,2025
1229,549
1230,550
1231,596
1232,2026
1233,551
1234,552
1235,599
1236,2027
1237,609
1238,610
1239,642
1240,2052
1241,611
1242,612
1243,645
1244,2053
1245,613
1246,614
1247,648
1248,2054
1249,615
1250,616
1251,651
1252,2055
1253,617
1254,618
1255,654
1256,2056
1257,619
1258,620
1259,657
1260,2057
1261,621
1262,622
1263,660
1264,2058
1265,623
1266,624
1267,663
1268,2059
1269,625
1270,626
1271,666
1272,2060
1273,627
1274,628
1275,669
1276,2061
1277,629
1278,630
1279,672
1280,2062
1281,631
1282,632
1283,675
1284,2063
1285,633
1286,634
1287,678
1288,2064
1289,635
1290,636
1291,681
1292,2065
1293,637
1294,638
1295,684
1296,2066
1297,639
1298,640
1299,687
1300,2067
1301,697
1302,698
1303,730
1304,2092
1305,699
1306,700
1307,733
1308,2093
1309,701
1310,702
1311,736
1312,2094
1313,703
1314,704
1315,739
1316,2095
1317,705
1318,706
1319,742
1320,2096
1321,707
1322,708
1323,745
1324,2097
1325,709
1326,710
1327,748
1328,2098
1329,711
1330,712
1331,751
1332,2099
1333,713
1334,714
1335,754
1336,2100
1337,715
1338,716
1339,757
1340,2101
1341,717
1342,718
1343,760
1344,2102
1345,719
1346,720
1347,763
1348,2103
1349,721
1350,722
1351,766
1352,2104
1353,723
1354,724
1355,769
1356,2105
1357,725
1358,726
1359,772
1360,2106
1361,727
1362,728
1363,775
1364,2107
1365,893
1366,894
1367,926
1368,2188
1369,895
1370,896
1371,929
1372,2189
1373,897
1374,898
1375,932
1376,2190
1377,899
1378,900
1379,935
1380,2191
1381,901
1382,902
1383,938
1384,2192
1385,903
1386,904
1387,941
1388,2193
1389,905
1390,906
1391,944
1392,2194
1393,907
1394,908
1395,947
1396,2195
1397,909
1398,910
1399,950
1400,2196
1401,911
1402,912
1403,953
1404,2197
1405,913
1406,914
1407,956
1408,2198
1409,915
1410,916
1411,959
1412,2199
1413,917
1414,918
1415,962
1416,2200
1417,919
1418,920
1419,965
1420,2201
1421,921
1422,922
1423,968
1424,2202
1425,923
1426,924
1427,971
1428,2203
1429,981
1430,982
1431,1014
1432,2228
1433,983
1434,984
1435,1017
1436,2229
1437,985
1438,986
1439,1020
1440,2230
1441,987
1442,988
1443,1023
1444,2231
1445,989
1446,990
1447,1026
1448,2232
1449,991
1450,992
1451,1029
1452,2233
1453,993
1454,994
1455,1032
1456,2234
1457,995
1458,996
1459,1035
1460,2235
1461,997
1462,998
1463,1038
1464,2236
1465,999
1466,1000
1467,1041
1468,2237
1469,1001
1470,1002
1471,1044
1472,2238
1473,1003
1474,1004
1475,1047
1476,2239
1477,1005
1478,1006
1479,1050
1480,2240
1481,1007
1482,1008
1483,1053
1484,2241
1485,1009
1486,1010
1487,1056
1488,2242
1489,1011
1490,1012
1491,1059
1492,2243
1493,1177
1494,1178
1495,1194
1496,2324
1497,1179
1498,1180
1499,1197
1500,2325
1501,1181
1502,1182
1503,1200
1504,2326
1505,1183
1506,1184
1507,1203
1508,2327
1509,1185
1510,1186
1511,1206
1512,2328
1513,1187
1514,1188
1515,1209
1516,2329
1517,1189
1518,1190
1519,1212
1520,2330
1521,1191
1522,1192
1523,1215
1524,2331
1525,1225
1526,1226
1527,1258
1528,2348
1529,1227
1530,1228
1531,1261
1532,2349
1533,1229
1534,1230
1535,1264
1536,2350
1537,1231
1538,1232
1539,1267
1540,2351
1541,1233
1542,1234
1543,1270
1544,2352
1545,1235
1546,1236
1547,1273
1548,2353
1549,1237
1550,1238
1551,1276
1552,2354
1553,1239
1554,1240
1555,1279
1556,2355
1557,1241
1558,1242
1559,1282
1560,2356
1561,1243
1562,1244
1563,1285
1564,2357
1565,1245
1566,1246
1567,1288
1568,2358
1569,1247
1570,1248
1571,1291
1572,2359
1573,1249
1574,1250
1575,1294
1576,2360
1577,1251
1578,1252
1579,1297
1580,2361
1581,1253
1582,1254
1583,1300
1584,2362
1585,1255
1586,1256
1587,1303
1588,2363
1589,1313
1590,1314
1591,1346
1592,2388
1593,1315
1594,1316
1595,1349
1596,2389
1597,1317
1598,1318
1599,1352
1600,2390
1601,1319
1602,1320
1603,1355
1604,2391
1605,1321
1606,1322
1607,1358
1608,2392
1609,1323
1610,1324
1611,1361
1612,2393
1613,1325
1614,1326
1615,1364
1616,2394
1617,1327
1618,1328
1619,1367
1620,2395
1621,1329
1622,1330
1623,1370
1624,2396
1625,1331
1626,1332
1627,1373
1628,2397
1629,1333
1630,1334
1631,1376
1632,2398
1633,1335
1634,1336
1635,1379
1636,2399
1637,1337
1638,1338
1639,1382
1640,2400
1641,1339
1642,1340
1643,1385
1644,2401
1645,1341
1646,1342
1647,1388
1648,2402
1649,1343
1650,1344
1651,1391
1652,2403
1653,1401
1654,1402
1655,1434
1656,2428
1657,1403
1658,1404
1659,1437
1660,2429
1661,1405
1662,1406
1663,1440
1664,2430
1665,1407
1666,1408
1667,1443
1668,2431
1669,1409
1670,1410
1671,1446
1672,2432
1673,1411
1674,1412
1675,1449
1676,2433
1677,1413
1678,1414
1679,1452
1680,2434
1681,1415
1682,1416
1683,1455
1684,2435
1685,1417
1686,1418
1687,1458
1688,2436
1689,1419
1690,1420
1691,1461
1692,2437
1693,1421
1694,1422
1695,1464
1696,2438
1697,1423
1698,1424
1699,1467
1700,2439
1701,1425
1702,1426
1703,1470
1704,2440
1705,1427
1706,1428
1707,1473
1708,2441
1709,1429
1710,1430
1711,1476
1712,2442
1713,1431
1714,1432
1715,1479
1716,2443
1717,1489
1718,1490
1719,1522
1720,2468
1721,1491
1722,1492
1723,1525
1724,2469
1725,1493
1726,1494
1727,1528
1728,2470
1729,1495
1730,1496
1731,1531
1732,2471
1733,1497
1734,1498
1735,1534
1736,2472
1737,1499
1738,1500
1739,1537
1740,2473
1741,1501
1742,1502
1743,1540
1744,2474
1745,1503
1746,1504
1747,1543
1748,2475
1749,1505
1750,1506
1751,1546
1752,2476
1753,1507
1754,1508
1755,1549
1756,2477
1757,1509
1758,1510
1759,1552
1760,2478
1761,1511
1762,1512
1763,1555
1764,2479
1765,1513
1766,1514
1767,1558
1768,2480
1769,1515
1770,1516
1771,1561
1772,2481
1773,1517
1774,1518
1775,1564
1776,2482
1777,1519
1778,1520
1779,1567
1780,2483
1781,1577
1782,1578
1783,1610
1784,2508
1785,1579
1786,1580
1787,1613
1788,2509
1789,1581
1790,1582
1791,1616
1792,2510
1793,1583
1794,1584
1795,1619
1796,2511
1797,1585
1798,1586
1799,1622
1800,2512
1801,1587
1802,1588
1803,1625
1804,2513
1805,1589
1806,1590
1807,1628
1808,2514
1809,1591
1810,1592
1811,1631
1812,2515
1813,1593
1814,1594
1815,1634
1816,2516
1817,1595
1818,1596
1819,1637
1820,2517
1821,1597
1822,1598
1823,1640
1824,2518
1825,1599
1826,1600
1827,1643
1828,2519
1829,1601
1830,1602
1831,1646
1832,2520
1833,1603
1834,1604
1835,1649
1836,2521
1837,1605
1838,1606
1839,1652
1840,2522
1841,1607
1842,1608
1843,1655
1844,2523
1845,1665
1846,1666
1847,1698
1848,2548
1849,1667
1850,1668
1851,1701
1852,2549
1853,1669
1854,1670
1855,1704
1856,2550
1857,1671
1858,1672
1859,1707
1860,2551
1861,1673
1862,1674
1863,1710
1864,2552
1865,1675
1866,1676
1867,1713
1868,2553
1869,1677
1870,1678
1871,1716
1872,2554
1873,1679
1874,1680
1875,1719
1876,2555
1877,1681
1878,1682
1879,1722
1880,2556
1881,1683
1882,1684
1883,1725
1884,2557
1885,1685
1886,1686
1887,1728
1888,2558
1889,1687
1890,1688
1891,1731
1892,2559
1893,1689
1894,1690
1895,1734
1896,2560
1897,1691
1898,1692
1899,1737
1900,2561
1901,1693
1902,1694
1903,1740
1904,2562
1905,1695
1906,1696
1907,1743
1908,2563
1909,262
1910,263
1911,271
1912,1882
1913,264
1914,265
1915,274
1916,1883
1917,266
1918,267
1919,277
1920,1884
1921,268
1922,269
1923,280
1924,1885
1925,873
1926,3170
1927,3172
1928,3174
1929,3176
1930,3178
1931,3180
1932,3182
1933,3184
1934,3186
1935,3188
1936,3190
1937,3192
1938,3194
1939,3196
1940,3198
1941,3200
1942,3202
1943,3204
1944,3206
1945,3208
1946,3210
1947,3212
1948,3214
1949,3216
1950,3218
1951,3220
1952,3222
1953,3224
1954,3226
1955,3228
1956,3230
1957,3232
1958,3234
1959,3236
1960,3238
1961,3240
1962,3242
1963,3244
1964,3246
1965,3248
1966,3250
1967,3252
1968,3254
1969,3256
1970,3258
1971,3260
1972,3262
1973,3264
1974,3266
1975,3268
1976,3270
1977,3272
1978,3274
1979,3276
1980,3278
1981,3280
1982,3282
1983,3284
1984,3286
1985,3288
1986,3290
1987,3292
1988,3294
1989,3296
1990,3298
1991,3300
1992,3302
1993,3304
1994,3306
1995,3308
1996,3310
1997,3312
1998,3314
1999,3316
2000,3318
2001,3320
2002,3322
2003,3324
2004,3326
2005,3328
2006,3330
2007,3332
2008,3334
2009,3336
2010,3338
2011,3340
2012,3342
2013,3344
2014,3346
2015,3348
2016,3350
2017,3352
2018,3354
2019,3356
2020,3358
2021,876
2022,877
2023,879
2024,880
2025,882
2026,883
2027,973
2028,975
2029,977
2030,979
2031,1061
2032,1067
2033,1073
2034,1079
2035,1085
2036,1091
2037,1097
2038,1103
2039,1109
2040,1115
2041,3360
2042,1121
2043,3362
2044,1127
2045,3364
2046,1133
2047,3366
2048,1139
2049,3368
2050,1145
2051,3370
2052,1151
2053,3372
2054,3374
2055,3376
2056,3378
2057,3380
2058,3382
2059,3384
2060,3386
2061,3388
2062,3390
2063,3392
2064,3394
2065,3396
2066,3398
2067,3400
2068,3402
2069,3404
2070,3406
2071,3408
2072,3410
2073,63
2074,90
2075,92
2076,114
2077,116
2078,138
2079,140
2080,163
2081,165
2082,466
2083,3412
2084,3414
2085,3416
2086,3418
2087,3420
2088,3422
2089,3424
2090,3426
2091,3428
2092,3430
2093,470
2094,472
2095,514
2096,516
2097,518
2098,520
2099,886
2100,888
2101,890
2102,892
2103,3432
2104,3434
2105,3436
2106,3438
2107,3440
2108,3442
2109,3444
2110,3446
2111,3448
2112,3450
2113,976
2114,978
2115,980
2116,1169
2117,1171
2118,1173
2119,1175
2120,1217
2121,1219
2122,1221
2123,3452
2124,3454
2125,3456
2126,3458
2127,3460
2128,3462
2129,3464
2130,3466
2131,3468
2132,3470
2133,1305
2134,1307
2135,1309
2136,1311
2137,64
2138,65
2139,66
2140,67
2141,74
2142,1786
2143,77
2144,1787
2145,78
2146,86
2147,1792
2148,3472
2149,3474
2150,3476
2151,3478
2152,3480
2153,3482
2154,3484
2155,89
2156,1782
2157,1783
2158,1793
2159,1157
2160,1158
2161,1160
2162,1161
2163,1163
2164,3486
2165,3488
2166,3490
2167,3492
2168,3494
2169,1166
2170,1167
2171,1393
2172,1395
2173,1397
2174,3496
2175,3498
2176,3500
2177,3502
2178,3504
2179,1481
2180,1483
2181,1485
2182,1487
2183,1569
2184,3506
2185,3508
2186,3510
2187,3512
2188,3514
2189,1573
2190,1575
2191,1657
2192,1659
2193,1661
2194,3516
2195,3518
2196,3520
2197,3522
2198,3524
2199,91
2200,104
2201,1802
2202,107
2203,1795
2204,1788
2205,1803
2206,93
2207,110
2208,1780
2209,1804
2210,113
2211,1797
2212,1789
2213,1781
2214,1805
2215,115
2216,128
2217,1814
2218,131
2219,1807
2220,1815
2221,117
2222,134
2223,1816
2224,137
2225,1809
2226,1817
2227,139
2228,152
2229,1826
2230,155
2231,1819
2232,1794
2233,1827
2234,176
2235,1838
2236,182
2237,1840
2238,491
2239,1996
2240,497
2241,1998
2242,503
2243,2000
2244,509
2245,2002
2246,141
2247,158
2248,1806
2249,1828
2250,161
2251,1821
2252,1796
2253,1808
2254,1829
2255,179
2256,1831
2257,1839
2258,185
2259,1833
2260,1841
2261,200
2262,1850
2263,203
2264,1843
2265,1851
2266,1768
2267,206
2268,1830
2269,1852
2270,209
2271,1832
2272,1845
2273,1853
2274,1770
2275,224
2276,1862
2277,227
2278,1855
2279,1863
2280,230
2281,1864
2282,1842
2283,233
2284,1857
2285,1865
2286,1844
2287,248
2288,1874
2289,251
2290,1875
2291,1867
2292,254
2293,1876
2294,1854
2295,257
2296,1877
2297,1856
2298,1869
2299,272
2300,1886
2301,275
2302,1887
2303,1879
2304,278
2305,1888
2306,1866
2307,281
2308,1889
2309,1868
2310,1881
2311,302
2312,1902
2313,305
2314,1903
2315,1891
2316,308
2317,1904
2318,311
2319,1905
2320,1893
2321,314
2322,1906
2323,317
2324,1907
2325,1895
2326,318
2327,1890
2328,319
2329,1892
2330,320
2331,1894
2332,347
2333,1924
2334,350
2335,1925
2336,1909
2337,353
2338,1926
2339,356
2340,1927
2341,1911
2342,359
2343,1928
2344,362
2345,1929
2346,1913
2347,365
2348,1930
2349,368
2350,1931
2351,1915
2352,395
2353,1948
2354,398
2355,1949
2356,1933
2357,401
2358,1950
2359,404
2360,1951
2361,1935
2362,407
2363,1952
2364,410
2365,1953
2366,1937
2367,413
2368,1954
2369,416
2370,1955
2371,1939
2372,443
2373,1972
2374,446
2375,1973
2376,1957
2377,449
2378,1974
2379,452
2380,1975
2381,1959
2382,455
2383,1976
2384,458
2385,1977
2386,1961
2387,461
2388,1978
2389,1878
2390,464
2391,1979
2392,1963
2393,1880
2394,494
2395,1981
2396,1997
2397,500
2398,1983
2399,1999
2400,506
2401,1985
2402,2001
2403,512
2404,1987
2405,2003
2406,555
2407,2028
2408,558
2409,2029
2410,561
2411,2030
2412,564
2413,2005
2414,2031
2415,567
2416,2032
2417,570
2418,2033
2419,573
2420,2034
2421,576
2422,2007
2423,2035
2424,579
2425,2036
2426,582
2427,2037
2428,585
2429,2038
2430,588
2431,2009
2432,2039
2433,591
2434,1980
2435,2040
2436,594
2437,1982
2438,2041
2439,597
2440,1984
2441,2042
2442,600
2443,2011
2444,1986
2445,2043
2446,643
2447,2068
2448,646
2449,2069
2450,649
2451,2070
2452,652
2453,2045
2454,2071
2455,655
2456,2072
2457,658
2458,2073
2459,661
2460,2074
2461,664
2462,2047
2463,2075
2464,667
2465,2076
2466,670
2467,2077
2468,673
2469,2078
2470,676
2471,2049
2472,2079
2473,679
2474,2080
2475,682
2476,2081
2477,685
2478,2082
2479,688
2480,2051
2481,2083
2482,731
2483,2108
2484,734
2485,2109
2486,737
2487,2110
2488,740
2489,2085
2490,2111
2491,1908
2492,743
2493,2112
2494,746
2495,2113
2496,749
2497,2114
2498,752
2499,2087
2500,2115
2501,1910
2502,755
2503,2116
2504,758
2505,2117
2506,761
2507,2118
2508,764
2509,2089
2510,2119
2511,1912
2512,767
2513,2120
2514,2044
2515,770
2516,2121
2517,2046
2518,773
2519,2122
2520,2048
2521,776
2522,2091
2523,2123
2524,2050
2525,1914
2526,782
2527,2126
2528,788
2529,2129
2530,794
2531,2132
2532,800
2533,2135
2534,806
2535,2138
2536,812
2537,2141
2538,818
2539,2144
2540,824
2541,2147
2542,830
2543,2150
2544,836
2545,2153
2546,842
2547,2156
2548,848
2549,2159
2550,854
2551,2084
2552,2162
2553,860
2554,2086
2555,2165
2556,866
2557,2088
2558,2168
2559,872
2560,2090
2561,2171
2562,875
2563,2173
2564,2124
2565,2136
2566,2148
2567,2160
2568,878
2569,2175
2570,2127
2571,2139
2572,2151
2573,2163
2574,881
2575,2177
2576,2130
2577,2142
2578,2154
2579,2166
2580,884
2581,2179
2582,2133
2583,2145
2584,2157
2585,2169
2586,927
2587,2204
2588,930
2589,2205
2590,933
2591,2206
2592,936
2593,2181
2594,2172
2595,2207
2596,939
2597,2208
2598,942
2599,2209
2600,945
2601,2210
2602,948
2603,2183
2604,2174
2605,2211
2606,951
2607,2212
2608,954
2609,2213
2610,957
2611,2214
2612,960
2613,2185
2614,2176
2615,2215
2616,963
2617,2004
2618,2216
2619,966
2620,2006
2621,2217
2622,969
2623,2008
2624,2218
2625,972
2626,2187
2627,2178
2628,2010
2629,2219
2630,1015
2631,2244
2632,1018
2633,2245
2634,1021
2635,2246
2636,1024
2637,2221
2638,2247
2639,1932
2640,1027
2641,2248
2642,1030
2643,2249
2644,1033
2645,2250
2646,1036
2647,2223
2648,2251
2649,1934
2650,1039
2651,2252
2652,1042
2653,2253
2654,1045
2655,2254
2656,1048
2657,2225
2658,2255
2659,1936
2660,1051
2661,2180
2662,2256
